,Region_ID,abbreviation,Region_Name,count,volume_(mm^3),density_(cells/mm^3),sex,drug,dataset,scaled_cell_density,Brain_Area,method
490,541,TEa,Temporal association areas,10908.0,3.106265625,3511.6121146271903,m,sal,lightsheet_saline3,3511.6121146271903,Cortex,lightsheet
491,541,TEa,Temporal association areas,31877.0,3.106265625,10262.161659146584,m,sal,lightsheet_saline4,10262.161659146584,Cortex,lightsheet
492,922,PERI,Perirhinal area,1991.0,0.790078125,2520.003955305053,f,ket,lightsheet_ketamine1,2520.003955305053,Cortex,lightsheet
493,922,PERI,Perirhinal area,1816.0,0.790078125,2298.5068723425297,f,ket,lightsheet_ketamine2,2298.5068723425297,Cortex,lightsheet
494,922,PERI,Perirhinal area,1992.0,0.790078125,2521.2696529219816,m,ket,lightsheet_ketamine3,2521.2696529219816,Cortex,lightsheet
495,922,PERI,Perirhinal area,3886.0,0.790078125,4918.5009393849505,m,ket,lightsheet_ketamine4,4918.5009393849505,Cortex,lightsheet
496,922,PERI,Perirhinal area,2183.0,0.790078125,2763.0178977553646,f,psi,lightsheet_psilocybin1,2763.0178977553646,Cortex,lightsheet
497,922,PERI,Perirhinal area,2281.0,0.790078125,2887.0562642143777,f,psi,lightsheet_psilocybin2,2887.0562642143777,Cortex,lightsheet
498,922,PERI,Perirhinal area,1368.0,0.790078125,1731.4743399584693,m,psi,lightsheet_psilocybin3,1731.4743399584693,Cortex,lightsheet
499,922,PERI,Perirhinal area,1479.0,0.790078125,1871.9667754375557,m,psi,lightsheet_psilocybin4,1871.9667754375557,Cortex,lightsheet
500,922,PERI,Perirhinal area,1696.0,0.790078125,2146.623158311085,f,sal,lightsheet_saline1,2146.623158311085,Cortex,lightsheet
501,922,PERI,Perirhinal area,1911.0,0.790078125,2418.7481459507567,f,sal,lightsheet_saline2,2418.7481459507567,Cortex,lightsheet
502,922,PERI,Perirhinal area,1004.0,0.790078125,1270.7604073964205,m,sal,lightsheet_saline3,1270.7604073964205,Cortex,lightsheet
503,922,PERI,Perirhinal area,3492.0,0.790078125,4419.816078315041,m,sal,lightsheet_saline4,4419.816078315041,Cortex,lightsheet
504,895,ECT,Ectorhinal area,8164.0,1.711875,4769.039795545819,f,ket,lightsheet_ketamine1,4769.039795545819,Cortex,lightsheet
505,895,ECT,Ectorhinal area,6428.0,1.711875,3754.9470609711575,f,ket,lightsheet_ketamine2,3754.9470609711575,Cortex,lightsheet
506,895,ECT,Ectorhinal area,5563.0,1.711875,3249.6531580868927,m,ket,lightsheet_ketamine3,3249.6531580868927,Cortex,lightsheet
507,895,ECT,Ectorhinal area,12146.0,1.711875,7095.144213216502,m,ket,lightsheet_ketamine4,7095.144213216502,Cortex,lightsheet
508,895,ECT,Ectorhinal area,7871.0,1.711875,4597.8824388462945,f,psi,lightsheet_psilocybin1,4597.8824388462945,Cortex,lightsheet
509,895,ECT,Ectorhinal area,6928.0,1.711875,4047.0244614822927,f,psi,lightsheet_psilocybin2,4047.0244614822927,Cortex,lightsheet
510,895,ECT,Ectorhinal area,8195.0,1.711875,4787.14859437751,m,psi,lightsheet_psilocybin3,4787.14859437751,Cortex,lightsheet
511,895,ECT,Ectorhinal area,6688.0,1.711875,3906.8273092369477,m,psi,lightsheet_psilocybin4,3906.8273092369477,Cortex,lightsheet
512,895,ECT,Ectorhinal area,6946.0,1.711875,4057.5392479006937,f,sal,lightsheet_saline1,4057.5392479006937,Cortex,lightsheet
513,895,ECT,Ectorhinal area,6488.0,1.711875,3789.9963490324935,f,sal,lightsheet_saline2,3789.9963490324935,Cortex,lightsheet
514,895,ECT,Ectorhinal area,3047.0,1.711875,1779.9196787148594,m,sal,lightsheet_saline3,1779.9196787148594,Cortex,lightsheet
515,895,ECT,Ectorhinal area,9361.0,1.711875,5468.273092369478,m,sal,lightsheet_saline4,5468.273092369478,Cortex,lightsheet
516,507,MOB,Main olfactory bulb,46514.0,16.463250000000002,2825.323068045495,f,ket,lightsheet_ketamine1,2825.323068045495,Olfactory,lightsheet
517,507,MOB,Main olfactory bulb,19434.0,16.463250000000002,1180.4473600291558,f,ket,lightsheet_ketamine2,1180.4473600291558,Olfactory,lightsheet
518,507,MOB,Main olfactory bulb,54099.0,16.463250000000002,3286.046193795271,m,ket,lightsheet_ketamine3,3286.046193795271,Olfactory,lightsheet
519,507,MOB,Main olfactory bulb,47191.0,16.463250000000002,2866.4449607459032,m,ket,lightsheet_ketamine4,2866.4449607459032,Olfactory,lightsheet
520,507,MOB,Main olfactory bulb,20302.0,16.463250000000002,1233.1708502270205,f,psi,lightsheet_psilocybin1,1233.1708502270205,Olfactory,lightsheet
521,507,MOB,Main olfactory bulb,87468.0,16.463250000000002,5312.924240353514,f,psi,lightsheet_psilocybin2,5312.924240353514,Olfactory,lightsheet
522,507,MOB,Main olfactory bulb,8795.0,16.463250000000002,534.2201570163849,m,psi,lightsheet_psilocybin3,534.2201570163849,Olfactory,lightsheet
523,507,MOB,Main olfactory bulb,34235.0,16.463250000000002,2079.4800540597994,m,psi,lightsheet_psilocybin4,2079.4800540597994,Olfactory,lightsheet
524,507,MOB,Main olfactory bulb,2347.0,16.463250000000002,142.55994411795967,f,sal,lightsheet_saline1,142.55994411795967,Olfactory,lightsheet
525,507,MOB,Main olfactory bulb,36345.0,16.463250000000002,2207.6442986652087,f,sal,lightsheet_saline2,2207.6442986652087,Olfactory,lightsheet
526,507,MOB,Main olfactory bulb,34547.0,16.463250000000002,2098.431354683917,m,sal,lightsheet_saline3,2098.431354683917,Olfactory,lightsheet
527,507,MOB,Main olfactory bulb,152443.0,16.463250000000002,9259.593336674106,m,sal,lightsheet_saline4,9259.593336674106,Olfactory,lightsheet
528,151,AOB,Accessory olfactory bulb,3249.0,0.65153125,4986.713991078709,f,ket,lightsheet_ketamine1,4986.713991078709,Olfactory,lightsheet
529,151,AOB,Accessory olfactory bulb,1530.0,0.65153125,2348.3140678209984,f,ket,lightsheet_ketamine2,2348.3140678209984,Olfactory,lightsheet
530,151,AOB,Accessory olfactory bulb,2188.0,0.65153125,3358.2426015636242,m,ket,lightsheet_ketamine3,3358.2426015636242,Olfactory,lightsheet
531,151,AOB,Accessory olfactory bulb,2082.0,0.65153125,3195.5489471917117,m,ket,lightsheet_ketamine4,3195.5489471917117,Olfactory,lightsheet
532,151,AOB,Accessory olfactory bulb,848.0,0.65153125,1301.5492349752985,f,psi,lightsheet_psilocybin1,1301.5492349752985,Olfactory,lightsheet
533,151,AOB,Accessory olfactory bulb,2259.0,0.65153125,3467.2166530768864,f,psi,lightsheet_psilocybin2,3467.2166530768864,Olfactory,lightsheet
534,151,AOB,Accessory olfactory bulb,544.0,0.65153125,834.9561130030218,m,psi,lightsheet_psilocybin3,834.9561130030218,Olfactory,lightsheet
535,151,AOB,Accessory olfactory bulb,1521.0,0.65153125,2334.500455657346,m,psi,lightsheet_psilocybin4,2334.500455657346,Olfactory,lightsheet
536,151,AOB,Accessory olfactory bulb,886.0,0.65153125,1359.8733752218332,f,sal,lightsheet_saline1,1359.8733752218332,Olfactory,lightsheet
537,151,AOB,Accessory olfactory bulb,2550.0,0.65153125,3913.8567797016644,f,sal,lightsheet_saline2,3913.8567797016644,Olfactory,lightsheet
538,151,AOB,Accessory olfactory bulb,1326.0,0.65153125,2035.2055254448655,m,sal,lightsheet_saline3,2035.2055254448655,Olfactory,lightsheet
539,151,AOB,Accessory olfactory bulb,6878.0,0.65153125,10556.669384622764,m,sal,lightsheet_saline4,10556.669384622764,Olfactory,lightsheet
540,159,AON,Anterior olfactory nucleus,14425.0,4.869703125,2962.1928954858004,f,ket,lightsheet_ketamine1,2962.1928954858004,Olfactory,lightsheet
541,159,AON,Anterior olfactory nucleus,15139.0,4.869703125,3108.813743137576,f,ket,lightsheet_ketamine2,3108.813743137576,Olfactory,lightsheet
542,159,AON,Anterior olfactory nucleus,18726.0,4.869703125,3845.4089539595907,m,ket,lightsheet_ketamine3,3845.4089539595907,Olfactory,lightsheet
543,159,AON,Anterior olfactory nucleus,22700.0,4.869703125,4661.475128424795,m,ket,lightsheet_ketamine4,4661.475128424795,Olfactory,lightsheet
544,159,AON,Anterior olfactory nucleus,7625.0,4.869703125,1565.8038702307956,f,psi,lightsheet_psilocybin1,1565.8038702307956,Olfactory,lightsheet
545,159,AON,Anterior olfactory nucleus,21962.0,4.869703125,4509.925848919178,f,psi,lightsheet_psilocybin2,4509.925848919178,Olfactory,lightsheet
546,159,AON,Anterior olfactory nucleus,9128.0,4.869703125,1874.4469150776004,m,psi,lightsheet_psilocybin3,1874.4469150776004,Olfactory,lightsheet
547,159,AON,Anterior olfactory nucleus,12383.0,4.869703125,2542.865485254812,m,psi,lightsheet_psilocybin4,2542.865485254812,Olfactory,lightsheet
548,159,AON,Anterior olfactory nucleus,11638.0,4.869703125,2389.8787464584916,f,sal,lightsheet_saline1,2389.8787464584916,Olfactory,lightsheet
549,159,AON,Anterior olfactory nucleus,30689.0,4.869703125,6302.026881772182,f,sal,lightsheet_saline2,6302.026881772182,Olfactory,lightsheet
550,159,AON,Anterior olfactory nucleus,21012.0,4.869703125,4314.8420880379645,m,sal,lightsheet_saline3,4314.8420880379645,Olfactory,lightsheet
551,159,AON,Anterior olfactory nucleus,55028.0,4.869703125,11300.07283554888,m,sal,lightsheet_saline4,11300.07283554888,Olfactory,lightsheet
552,589,TT,Taenia tecta,2744.0,1.444234375,1899.9686252447773,f,ket,lightsheet_ketamine1,1899.9686252447773,Olfactory,lightsheet
553,589,TT,Taenia tecta,2372.0,1.444234375,1642.3927037465785,f,ket,lightsheet_ketamine2,1642.3927037465785,Olfactory,lightsheet
554,589,TT,Taenia tecta,2707.0,1.444234375,1874.3495147731821,m,ket,lightsheet_ketamine3,1874.3495147731821,Olfactory,lightsheet
555,589,TT,Taenia tecta,3057.0,1.444234375,2116.6924516666486,m,ket,lightsheet_ketamine4,2116.6924516666486,Olfactory,lightsheet
556,589,TT,Taenia tecta,2367.0,1.444234375,1638.9306617909576,f,psi,lightsheet_psilocybin1,1638.9306617909576,Olfactory,lightsheet
557,589,TT,Taenia tecta,3596.0,1.444234375,2489.900574482587,f,psi,lightsheet_psilocybin2,2489.900574482587,Olfactory,lightsheet
558,589,TT,Taenia tecta,1562.0,1.444234375,1081.5419069359848,m,psi,lightsheet_psilocybin3,1081.5419069359848,Olfactory,lightsheet
559,589,TT,Taenia tecta,2407.0,1.444234375,1666.6269974359252,m,psi,lightsheet_psilocybin4,1666.6269974359252,Olfactory,lightsheet
560,589,TT,Taenia tecta,2947.0,1.444234375,2040.5275286429878,f,sal,lightsheet_saline1,2040.5275286429878,Olfactory,lightsheet
561,589,TT,Taenia tecta,6571.0,1.444234375,4549.815538077052,f,sal,lightsheet_saline2,4549.815538077052,Olfactory,lightsheet
562,589,TT,Taenia tecta,3985.0,1.444234375,2759.247438629897,m,sal,lightsheet_saline3,2759.247438629897,Olfactory,lightsheet
563,589,TT,Taenia tecta,7540.0,1.444234375,5220.759269076392,m,sal,lightsheet_saline4,5220.759269076392,Olfactory,lightsheet
564,814,DP,Dorsal peduncular area,914.0,0.5018125,1821.39743430066,f,ket,lightsheet_ketamine1,1821.39743430066,Olfactory,lightsheet
565,814,DP,Dorsal peduncular area,665.0,0.5018125,1325.1961639058413,f,ket,lightsheet_ketamine2,1325.1961639058413,Olfactory,lightsheet
566,814,DP,Dorsal peduncular area,864.0,0.5018125,1721.7586249844314,m,ket,lightsheet_ketamine3,1721.7586249844314,Olfactory,lightsheet
567,814,DP,Dorsal peduncular area,1036.0,0.5018125,2064.516129032258,m,ket,lightsheet_ketamine4,2064.516129032258,Olfactory,lightsheet
568,814,DP,Dorsal peduncular area,928.0,0.5018125,1849.296300909204,f,psi,lightsheet_psilocybin1,1849.296300909204,Olfactory,lightsheet
569,814,DP,Dorsal peduncular area,994.0,0.5018125,1980.819529206626,f,psi,lightsheet_psilocybin2,1980.819529206626,Olfactory,lightsheet
570,814,DP,Dorsal peduncular area,508.0,0.5018125,1012.3303026528833,m,psi,lightsheet_psilocybin3,1012.3303026528833,Olfactory,lightsheet
571,814,DP,Dorsal peduncular area,538.0,0.5018125,1072.1135882426206,m,psi,lightsheet_psilocybin4,1072.1135882426206,Olfactory,lightsheet
572,814,DP,Dorsal peduncular area,504.0,0.5018125,1004.359197907585,f,sal,lightsheet_saline1,1004.359197907585,Olfactory,lightsheet
573,814,DP,Dorsal peduncular area,1047.0,0.5018125,2086.4366670818285,f,sal,lightsheet_saline2,2086.4366670818285,Olfactory,lightsheet
574,814,DP,Dorsal peduncular area,488.0,0.5018125,972.4747789263919,m,sal,lightsheet_saline3,972.4747789263919,Olfactory,lightsheet
575,814,DP,Dorsal peduncular area,2024.0,0.5018125,4033.3790011209367,m,sal,lightsheet_saline4,4033.3790011209367,Olfactory,lightsheet
576,961,PIR,Piriform area,39764.0,11.56565625,3438.110137503006,f,ket,lightsheet_ketamine1,3438.110137503006,Olfactory,lightsheet
577,961,PIR,Piriform area,28597.0,11.56565625,2472.5791067843643,f,ket,lightsheet_ketamine2,2472.5791067843643,Olfactory,lightsheet
578,961,PIR,Piriform area,32214.0,11.56565625,2785.315359861227,m,ket,lightsheet_ketamine3,2785.315359861227,Olfactory,lightsheet
579,961,PIR,Piriform area,79930.0,11.56565625,6910.978354557269,m,ket,lightsheet_ketamine4,6910.978354557269,Olfactory,lightsheet
580,961,PIR,Piriform area,29052.0,11.56565625,2511.9197192117826,f,psi,lightsheet_psilocybin1,2511.9197192117826,Olfactory,lightsheet
581,961,PIR,Piriform area,47723.0,11.56565625,4126.268234887233,f,psi,lightsheet_psilocybin2,4126.268234887233,Olfactory,lightsheet
582,961,PIR,Piriform area,37744.0,11.56565625,3263.455110902159,m,psi,lightsheet_psilocybin3,3263.455110902159,Olfactory,lightsheet
583,961,PIR,Piriform area,36940.0,11.56565625,3193.9389517996437,m,psi,lightsheet_psilocybin4,3193.9389517996437,Olfactory,lightsheet
584,961,PIR,Piriform area,60204.0,11.56565625,5205.4114957808815,f,sal,lightsheet_saline1,5205.4114957808815,Olfactory,lightsheet
585,961,PIR,Piriform area,45662.0,11.56565625,3948.0682300236963,f,sal,lightsheet_saline2,3948.0682300236963,Olfactory,lightsheet
586,961,PIR,Piriform area,34264.0,11.56565625,2962.56427299575,m,sal,lightsheet_saline3,2962.56427299575,Olfactory,lightsheet
587,961,PIR,Piriform area,89805.0,11.56565625,7764.799338558934,m,sal,lightsheet_saline4,7764.799338558934,Olfactory,lightsheet
588,619,NLOT,Nucleus of the lateral olfactory tract,790.0,0.318671875,2479.0389801421916,f,ket,lightsheet_ketamine1,2479.0389801421916,Olfactory,lightsheet
589,619,NLOT,Nucleus of the lateral olfactory tract,1124.0,0.318671875,3527.1390046580045,f,ket,lightsheet_ketamine2,3527.1390046580045,Olfactory,lightsheet
590,619,NLOT,Nucleus of the lateral olfactory tract,868.0,0.318671875,2723.8048541309145,m,ket,lightsheet_ketamine3,2723.8048541309145,Olfactory,lightsheet
591,619,NLOT,Nucleus of the lateral olfactory tract,1192.0,0.318671875,3740.524638391763,m,ket,lightsheet_ketamine4,3740.524638391763,Olfactory,lightsheet
592,619,NLOT,Nucleus of the lateral olfactory tract,795.0,0.318671875,2494.729100269674,f,psi,lightsheet_psilocybin1,2494.729100269674,Olfactory,lightsheet
593,619,NLOT,Nucleus of the lateral olfactory tract,660.0,0.318671875,2071.0958568276537,f,psi,lightsheet_psilocybin2,2071.0958568276537,Olfactory,lightsheet
594,619,NLOT,Nucleus of the lateral olfactory tract,790.0,0.318671875,2479.0389801421916,m,psi,lightsheet_psilocybin3,2479.0389801421916,Olfactory,lightsheet
595,619,NLOT,Nucleus of the lateral olfactory tract,374.0,0.318671875,1173.6209855356706,m,psi,lightsheet_psilocybin4,1173.6209855356706,Olfactory,lightsheet
596,619,NLOT,Nucleus of the lateral olfactory tract,1333.0,0.318671875,4182.986025986762,f,sal,lightsheet_saline1,4182.986025986762,Olfactory,lightsheet
597,619,NLOT,Nucleus of the lateral olfactory tract,1523.0,0.318671875,4779.210590831086,f,sal,lightsheet_saline2,4779.210590831086,Olfactory,lightsheet
598,619,NLOT,Nucleus of the lateral olfactory tract,410.0,0.318671875,1286.5898504535426,m,sal,lightsheet_saline3,1286.5898504535426,Olfactory,lightsheet
599,619,NLOT,Nucleus of the lateral olfactory tract,2260.0,0.318671875,7091.934297621966,m,sal,lightsheet_saline4,7091.934297621966,Olfactory,lightsheet
600,639,COAa,Cortical amygdalar area anterior part,4899.0,0.7678437499999999,6380.204305889057,f,ket,lightsheet_ketamine1,6380.204305889057,Olfactory,lightsheet
601,639,COAa,Cortical amygdalar area anterior part,5606.0,0.7678437499999999,7300.964551707298,f,ket,lightsheet_ketamine2,7300.964551707298,Olfactory,lightsheet
602,639,COAa,Cortical amygdalar area anterior part,4537.0,0.7678437499999999,5908.754222457369,m,ket,lightsheet_ketamine3,5908.754222457369,Olfactory,lightsheet
603,639,COAa,Cortical amygdalar area anterior part,6252.0,0.7678437499999999,8142.281551422409,m,ket,lightsheet_ketamine4,8142.281551422409,Olfactory,lightsheet
604,639,COAa,Cortical amygdalar area anterior part,4795.0,0.7678437499999999,6244.760083024705,f,psi,lightsheet_psilocybin1,6244.760083024705,Olfactory,lightsheet
605,639,COAa,Cortical amygdalar area anterior part,3028.0,0.7678437499999999,3943.510642627488,f,psi,lightsheet_psilocybin2,3943.510642627488,Olfactory,lightsheet
606,639,COAa,Cortical amygdalar area anterior part,3845.0,0.7678437499999999,5007.529201090717,m,psi,lightsheet_psilocybin3,5007.529201090717,Olfactory,lightsheet
607,639,COAa,Cortical amygdalar area anterior part,3535.0,0.7678437499999999,4603.801229091206,m,psi,lightsheet_psilocybin4,4603.801229091206,Olfactory,lightsheet
608,639,COAa,Cortical amygdalar area anterior part,6090.0,0.7678437499999999,7931.301127345245,f,sal,lightsheet_saline1,7931.301127345245,Olfactory,lightsheet
609,639,COAa,Cortical amygdalar area anterior part,5884.0,0.7678437499999999,7663.017378210086,f,sal,lightsheet_saline2,7663.017378210086,Olfactory,lightsheet
610,639,COAa,Cortical amygdalar area anterior part,2934.0,0.7678437499999999,3821.089902730862,m,sal,lightsheet_saline3,3821.089902730862,Olfactory,lightsheet
611,639,COAa,Cortical amygdalar area anterior part,9370.0,0.7678437499999999,12203.003540759433,m,sal,lightsheet_saline4,12203.003540759433,Olfactory,lightsheet
612,647,COAp,Cortical amygdalar area posterior part,8394.0,2.4972031250000004,3361.360522084081,f,ket,lightsheet_ketamine1,3361.360522084081,Olfactory,lightsheet
613,647,COAp,Cortical amygdalar area posterior part,6629.0,2.4972031250000004,2654.569799963709,f,ket,lightsheet_ketamine2,2654.569799963709,Olfactory,lightsheet
614,647,COAp,Cortical amygdalar area posterior part,5542.0,2.4972031250000004,2219.282822657848,m,ket,lightsheet_ketamine3,2219.282822657848,Olfactory,lightsheet
615,647,COAp,Cortical amygdalar area posterior part,10911.0,2.4972031250000004,4369.288141107863,m,ket,lightsheet_ketamine4,4369.288141107863,Olfactory,lightsheet
616,647,COAp,Cortical amygdalar area posterior part,6612.0,2.4972031250000004,2647.762183943286,f,psi,lightsheet_psilocybin1,2647.762183943286,Olfactory,lightsheet
617,647,COAp,Cortical amygdalar area posterior part,4428.0,2.4972031250000004,1773.183749319551,f,psi,lightsheet_psilocybin2,1773.183749319551,Olfactory,lightsheet
618,647,COAp,Cortical amygdalar area posterior part,6728.0,2.4972031250000004,2694.214152082642,m,psi,lightsheet_psilocybin3,2694.214152082642,Olfactory,lightsheet
619,647,COAp,Cortical amygdalar area posterior part,4435.0,2.4972031250000004,1775.9868853279604,m,psi,lightsheet_psilocybin4,1775.9868853279604,Olfactory,lightsheet
620,647,COAp,Cortical amygdalar area posterior part,8196.0,2.4972031250000004,3282.071817846215,f,sal,lightsheet_saline1,3282.071817846215,Olfactory,lightsheet
621,647,COAp,Cortical amygdalar area posterior part,6301.0,2.4972031250000004,2523.2228555696684,f,sal,lightsheet_saline2,2523.2228555696684,Olfactory,lightsheet
622,647,COAp,Cortical amygdalar area posterior part,5874.0,2.4972031250000004,2352.231559056694,m,sal,lightsheet_saline3,2352.231559056694,Olfactory,lightsheet
623,647,COAp,Cortical amygdalar area posterior part,12237.0,2.4972031250000004,4900.282190700846,m,sal,lightsheet_saline4,4900.282190700846,Olfactory,lightsheet
624,788,PAA,Piriform-amygdalar area,3981.0,1.19125,3341.8677859391396,f,ket,lightsheet_ketamine1,3341.8677859391396,Olfactory,lightsheet
625,788,PAA,Piriform-amygdalar area,2843.0,1.19125,2386.568730325289,f,ket,lightsheet_ketamine2,2386.568730325289,Olfactory,lightsheet
626,788,PAA,Piriform-amygdalar area,3341.0,1.19125,2804.616998950682,m,ket,lightsheet_ketamine3,2804.616998950682,Olfactory,lightsheet
627,788,PAA,Piriform-amygdalar area,6634.0,1.19125,5568.94018887723,m,ket,lightsheet_ketamine4,5568.94018887723,Olfactory,lightsheet
628,788,PAA,Piriform-amygdalar area,4000.0,1.19125,3357.8174186778597,f,psi,lightsheet_psilocybin1,3357.8174186778597,Olfactory,lightsheet
629,788,PAA,Piriform-amygdalar area,3342.0,1.19125,2805.4564533053517,f,psi,lightsheet_psilocybin2,2805.4564533053517,Olfactory,lightsheet
630,788,PAA,Piriform-amygdalar area,4021.0,1.19125,3375.445960125918,m,psi,lightsheet_psilocybin3,3375.445960125918,Olfactory,lightsheet
631,788,PAA,Piriform-amygdalar area,4124.0,1.19125,3461.9097586568732,m,psi,lightsheet_psilocybin4,3461.9097586568732,Olfactory,lightsheet
632,788,PAA,Piriform-amygdalar area,5097.0,1.19125,4278.698845750263,f,sal,lightsheet_saline1,4278.698845750263,Olfactory,lightsheet
633,788,PAA,Piriform-amygdalar area,5649.0,1.19125,4742.077649527807,f,sal,lightsheet_saline2,4742.077649527807,Olfactory,lightsheet
634,788,PAA,Piriform-amygdalar area,3508.0,1.19125,2944.8058761804828,m,sal,lightsheet_saline3,2944.8058761804828,Olfactory,lightsheet
635,788,PAA,Piriform-amygdalar area,7538.0,1.19125,6327.806925498427,m,sal,lightsheet_saline4,6327.806925498427,Olfactory,lightsheet
636,566,TR,Postpiriform transition area,3479.0,1.3985625000000002,2487.554185100773,f,ket,lightsheet_ketamine1,2487.554185100773,Olfactory,lightsheet
637,566,TR,Postpiriform transition area,4298.0,1.3985625000000002,3073.1554721365683,f,ket,lightsheet_ketamine2,3073.1554721365683,Olfactory,lightsheet
638,566,TR,Postpiriform transition area,2277.0,1.3985625000000002,1628.10028153908,m,ket,lightsheet_ketamine3,1628.10028153908,Olfactory,lightsheet
639,566,TR,Postpiriform transition area,4206.0,1.3985625000000002,3007.373642579434,m,ket,lightsheet_ketamine4,3007.373642579434,Olfactory,lightsheet
640,566,TR,Postpiriform transition area,3294.0,1.3985625000000002,2355.275506100013,f,psi,lightsheet_psilocybin1,2355.275506100013,Olfactory,lightsheet
641,566,TR,Postpiriform transition area,2202.0,1.3985625000000002,1574.4737900522857,f,psi,lightsheet_psilocybin2,1574.4737900522857,Olfactory,lightsheet
642,566,TR,Postpiriform transition area,4374.0,1.3985625000000002,3127.4969835098536,m,psi,lightsheet_psilocybin3,3127.4969835098536,Olfactory,lightsheet
643,566,TR,Postpiriform transition area,2878.0,1.3985625000000002,2057.8272333199266,m,psi,lightsheet_psilocybin4,2057.8272333199266,Olfactory,lightsheet
644,566,TR,Postpiriform transition area,3523.0,1.3985625000000002,2519.0150601063588,f,sal,lightsheet_saline1,2519.0150601063588,Olfactory,lightsheet
645,566,TR,Postpiriform transition area,3864.0,1.3985625000000002,2762.8368413996513,f,sal,lightsheet_saline2,2762.8368413996513,Olfactory,lightsheet
646,566,TR,Postpiriform transition area,3628.0,1.3985625000000002,2594.0921481878713,m,sal,lightsheet_saline3,2594.0921481878713,Olfactory,lightsheet
647,566,TR,Postpiriform transition area,4773.0,1.3985625000000002,3412.7899182196,m,sal,lightsheet_saline4,3412.7899182196,Olfactory,lightsheet
648,382,CA1,Field CA1,9041.0,10.209234375000001,885.5708144128093,f,ket,lightsheet_ketamine1,885.5708144128093,Hippo,lightsheet
649,382,CA1,Field CA1,10958.0,10.209234375000001,1073.341995834041,f,ket,lightsheet_ketamine2,1073.341995834041,Hippo,lightsheet
650,382,CA1,Field CA1,12187.0,10.209234375000001,1193.7232070842724,m,ket,lightsheet_ketamine3,1193.7232070842724,Hippo,lightsheet
651,382,CA1,Field CA1,18188.0,10.209234375000001,1781.5243858577787,m,ket,lightsheet_ketamine4,1781.5243858577787,Hippo,lightsheet
652,382,CA1,Field CA1,10767.0,10.209234375000001,1054.6334430685454,f,psi,lightsheet_psilocybin1,1054.6334430685454,Hippo,lightsheet
653,382,CA1,Field CA1,7916.0,10.209234375000001,775.3764591186593,f,psi,lightsheet_psilocybin2,775.3764591186593,Hippo,lightsheet
654,382,CA1,Field CA1,12722.0,10.209234375000001,1246.1267449352683,m,psi,lightsheet_psilocybin3,1246.1267449352683,Hippo,lightsheet
655,382,CA1,Field CA1,10781.0,10.209234375000001,1056.0047506010949,m,psi,lightsheet_psilocybin4,1056.0047506010949,Hippo,lightsheet
656,382,CA1,Field CA1,12066.0,10.209234375000001,1181.871191981524,f,sal,lightsheet_saline1,1181.871191981524,Hippo,lightsheet
657,382,CA1,Field CA1,8407.0,10.209234375000001,823.4701732959284,f,sal,lightsheet_saline2,823.4701732959284,Hippo,lightsheet
658,382,CA1,Field CA1,5084.0,10.209234375000001,497.98053539151897,m,sal,lightsheet_saline3,497.98053539151897,Hippo,lightsheet
659,382,CA1,Field CA1,16799.0,10.209234375000001,1645.471088521268,m,sal,lightsheet_saline4,1645.471088521268,Hippo,lightsheet
660,423,CA2,Field CA2,142.0,0.475328125,298.74100128200917,f,ket,lightsheet_ketamine1,298.74100128200917,Hippo,lightsheet
661,423,CA2,Field CA2,163.0,0.475328125,342.92100851385555,f,ket,lightsheet_ketamine2,342.92100851385555,Hippo,lightsheet
662,423,CA2,Field CA2,129.0,0.475328125,271.391472995628,m,ket,lightsheet_ketamine3,271.391472995628,Hippo,lightsheet
663,423,CA2,Field CA2,278.0,0.475328125,584.8591433549193,m,ket,lightsheet_ketamine4,584.8591433549193,Hippo,lightsheet
664,423,CA2,Field CA2,283.0,0.475328125,595.3781926958351,f,psi,lightsheet_psilocybin1,595.3781926958351,Hippo,lightsheet
665,423,CA2,Field CA2,158.0,0.475328125,332.40195917293977,f,psi,lightsheet_psilocybin2,332.40195917293977,Hippo,lightsheet
666,423,CA2,Field CA2,241.0,0.475328125,507.0181782321423,m,psi,lightsheet_psilocybin3,507.0181782321423,Hippo,lightsheet
667,423,CA2,Field CA2,144.0,0.475328125,302.9486210183755,m,psi,lightsheet_psilocybin4,302.9486210183755,Hippo,lightsheet
668,423,CA2,Field CA2,214.0,0.475328125,450.2153117911969,f,sal,lightsheet_saline1,450.2153117911969,Hippo,lightsheet
669,423,CA2,Field CA2,87.0,0.475328125,183.0314585319352,f,sal,lightsheet_saline2,183.0314585319352,Hippo,lightsheet
670,423,CA2,Field CA2,70.0,0.475328125,147.26669077282142,m,sal,lightsheet_saline3,147.26669077282142,Hippo,lightsheet
671,423,CA2,Field CA2,347.0,0.475328125,730.0220242595576,m,sal,lightsheet_saline4,730.0220242595576,Hippo,lightsheet
672,463,CA3,Field CA3,3550.0,6.263828125,566.7460743105878,f,ket,lightsheet_ketamine1,566.7460743105878,Hippo,lightsheet
673,463,CA3,Field CA3,3787.0,6.263828125,604.5823615251256,f,ket,lightsheet_ketamine2,604.5823615251256,Hippo,lightsheet
674,463,CA3,Field CA3,3072.0,6.263828125,490.4349127555284,m,ket,lightsheet_ketamine3,490.4349127555284,Hippo,lightsheet
