,Region_ID,abbreviation,Region_Name,count,volume_(mm^3),density_(cells/mm^3),sex,drug,dataset,scaled_cell_density,Brain_Area,method
743,926,ENTm,Entorhinal area medial part dorsal zone,893,0.601620048,1484.3255356410596,f,ket,ket1,1484.3255356410596,Hippo,serial2p
744,843,PAR,Parasubiculum,85,0.102464784,829.5533029182006,m,ket,ket4,829.5533029182006,Hippo,serial2p
745,843,PAR,Parasubiculum,192,0.081361008,2359.8527687857554,m,sal,sal4,2359.8527687857554,Hippo,serial2p
746,843,PAR,Parasubiculum,177,0.113440896,1560.2838679976576,m,sal,sal3,1560.2838679976576,Hippo,serial2p
747,843,PAR,Parasubiculum,208,0.145245168,1432.0614094370424,f,sal,sal2,1432.0614094370424,Hippo,serial2p
748,843,PAR,Parasubiculum,249,0.105707808,2355.5497433075143,f,sal,sal1,2355.5497433075143,Hippo,serial2p
749,843,PAR,Parasubiculum,240,0.093545568,2565.5945560135997,m,psi,psi4,2565.5945560135997,Hippo,serial2p
750,843,PAR,Parasubiculum,76,0.112546944,675.273777313758,m,psi,psi3,675.273777313758,Hippo,serial2p
751,843,PAR,Parasubiculum,32,0.096691392,330.94983263866965,f,psi,psi2,330.94983263866965,Hippo,serial2p
752,843,PAR,Parasubiculum,230,0.101339712,2269.593977137018,f,psi,psi1,2269.593977137018,Hippo,serial2p
753,843,PAR,Parasubiculum,94,0.115462368,814.1180683216197,m,ket,ket3,814.1180683216197,Hippo,serial2p
754,843,PAR,Parasubiculum,67,0.106070976,631.6525267006123,f,ket,ket2,631.6525267006123,Hippo,serial2p
755,843,PAR,Parasubiculum,219,0.10980576,1994.4308932427589,f,ket,ket1,1994.4308932427589,Hippo,serial2p
756,1037,POST,Postsubiculum,180,0.124303968,1448.0631865267567,f,ket,ket1,1448.0631865267567,Hippo,serial2p
757,1037,POST,Postsubiculum,310,0.121380768,2553.9466021503504,f,ket,ket2,2553.9466021503504,Hippo,serial2p
758,1037,POST,Postsubiculum,84,0.132552144,633.7128730260296,m,ket,ket3,633.7128730260296,Hippo,serial2p
759,1037,POST,Postsubiculum,118,0.118291824,997.5330163139593,m,ket,ket4,997.5330163139593,Hippo,serial2p
760,1037,POST,Postsubiculum,264,0.122470128,2155.627697229156,f,psi,psi1,2155.627697229156,Hippo,serial2p
761,1037,POST,Postsubiculum,34,0.106824384,318.27939209085446,f,psi,psi2,318.27939209085446,Hippo,serial2p
762,1037,POST,Postsubiculum,84,0.130667184,642.8545976777153,m,psi,psi3,642.8545976777153,Hippo,serial2p
763,1037,POST,Postsubiculum,79,0.119814768,659.351107703184,m,psi,psi4,659.351107703184,Hippo,serial2p
764,1037,POST,Postsubiculum,52,0.121174992,429.1314498291859,f,sal,sal1,429.1314498291859,Hippo,serial2p
765,1037,POST,Postsubiculum,187,0.157847328,1184.6890433267263,f,sal,sal2,1184.6890433267263,Hippo,serial2p
766,1037,POST,Postsubiculum,64,0.129401712,494.5838738207729,m,sal,sal3,494.5838738207729,Hippo,serial2p
767,1037,POST,Postsubiculum,104,0.146774736,708.568809825691,m,sal,sal4,708.568809825691,Hippo,serial2p
768,1084,PRE,Presubiculum,76,0.14248152,533.4025072163745,m,sal,sal4,533.4025072163745,Hippo,serial2p
769,1084,PRE,Presubiculum,211,0.119512368,1765.5076502207705,m,sal,sal3,1765.5076502207705,Hippo,serial2p
770,1084,PRE,Presubiculum,77,0.141861168,542.7841958836825,f,sal,sal2,542.7841958836825,Hippo,serial2p
771,1084,PRE,Presubiculum,107,0.104709744,1021.8724247859875,f,sal,sal1,1021.8724247859875,Hippo,serial2p
772,1084,PRE,Presubiculum,66,0.101655072,649.2543726691769,m,psi,psi4,649.2543726691769,Hippo,serial2p
773,1084,PRE,Presubiculum,71,0.112255344,632.4865923532335,m,ket,ket3,632.4865923532335,Hippo,serial2p
774,1084,PRE,Presubiculum,70,0.093110832,751.7922297160871,f,psi,psi2,751.7922297160871,Hippo,serial2p
775,1084,PRE,Presubiculum,56,0.104197104,537.4429600269889,f,ket,ket2,537.4429600269889,Hippo,serial2p
776,1084,PRE,Presubiculum,107,0.109867104,973.9038902854853,f,ket,ket1,973.9038902854853,Hippo,serial2p
777,1084,PRE,Presubiculum,229,0.098555904,2323.5543555056834,f,psi,psi1,2323.5543555056834,Hippo,serial2p
778,1084,PRE,Presubiculum,57,0.114856992,496.2693085328231,m,psi,psi3,496.2693085328231,Hippo,serial2p
779,1084,PRE,Presubiculum,82,0.1001088,819.1088096151387,m,ket,ket4,819.1088096151387,Hippo,serial2p
780,502,SUB,Subiculum,261,0.244494432,1067.5089729650776,m,sal,sal3,1067.5089729650776,Hippo,serial2p
781,502,SUB,Subiculum,228,0.232257168,981.6704559146265,m,psi,psi4,981.6704559146265,Hippo,serial2p
782,502,SUB,Subiculum,182,0.227239632,800.9166288387582,f,sal,sal1,800.9166288387582,Hippo,serial2p
783,502,SUB,Subiculum,170,0.312643728,543.7499133198668,f,sal,sal2,543.7499133198668,Hippo,serial2p
784,502,SUB,Subiculum,190,0.284284944,668.3435194513854,m,sal,sal4,668.3435194513854,Hippo,serial2p
785,502,SUB,Subiculum,250,0.252263664,991.0265950945674,f,ket,ket1,991.0265950945674,Hippo,serial2p
786,502,SUB,Subiculum,194,0.253579968,765.0446584171823,m,ket,ket3,765.0446584171823,Hippo,serial2p
787,502,SUB,Subiculum,477,0.23429952,2035.8556432381936,m,ket,ket4,2035.8556432381936,Hippo,serial2p
788,502,SUB,Subiculum,259,0.233965872,1106.9990583925849,f,psi,psi1,1106.9990583925849,Hippo,serial2p
789,502,SUB,Subiculum,180,0.21778776,826.4927285169745,f,psi,psi2,826.4927285169745,Hippo,serial2p
790,502,SUB,Subiculum,163,0.257931936,631.949662875403,m,psi,psi3,631.949662875403,Hippo,serial2p
791,502,SUB,Subiculum,411,0.247650624,1659.5960606180422,f,ket,ket2,1659.5960606180422,Hippo,serial2p
792,484682470,ProS,Prosubiculum,220,0.146997504,1496.62405152131,f,sal,sal1,1496.62405152131,Hippo,serial2p
793,484682470,ProS,Prosubiculum,281,0.145673856,1928.966581347308,m,psi,psi4,1928.966581347308,Hippo,serial2p
794,484682470,ProS,Prosubiculum,677,0.147276576,4596.793450711402,m,ket,ket4,4596.793450711402,Hippo,serial2p
795,484682470,ProS,Prosubiculum,221,0.133036416,1661.1992914782072,f,psi,psi2,1661.1992914782072,Hippo,serial2p
796,484682470,ProS,Prosubiculum,208,0.195524928,1063.8029745240465,f,sal,sal2,1063.8029745240465,Hippo,serial2p
797,484682470,ProS,Prosubiculum,239,0.142388208,1678.50978221455,m,sal,sal3,1678.50978221455,Hippo,serial2p
798,484682470,ProS,Prosubiculum,298,0.193870368,1537.1095803562926,m,sal,sal4,1537.1095803562926,Hippo,serial2p
799,484682470,ProS,Prosubiculum,203,0.15544944,1305.8908414208504,f,ket,ket1,1305.8908414208504,Hippo,serial2p
800,484682470,ProS,Prosubiculum,507,0.14995944,3380.9141991994634,f,ket,ket2,3380.9141991994634,Hippo,serial2p
801,484682470,ProS,Prosubiculum,261,0.162144576,1609.674565987332,m,ket,ket3,1609.674565987332,Hippo,serial2p
802,484682470,ProS,Prosubiculum,210,0.162261216,1294.2094554499085,m,psi,psi3,1294.2094554499085,Hippo,serial2p
803,484682470,ProS,Prosubiculum,262,0.142186608,1842.6489223232613,f,psi,psi1,1842.6489223232613,Hippo,serial2p
804,589508447,HATA,Hippocampo-amygdalar transition area,342,0.047524896,7196.228267390633,m,ket,ket4,7196.228267390633,Hippo,serial2p
805,589508447,HATA,Hippocampo-amygdalar transition area,141,0.054398448,2591.9857125335634,m,psi,psi3,2591.9857125335634,Hippo,serial2p
806,589508447,HATA,Hippocampo-amygdalar transition area,54,0.047933712,1126.5557735232355,m,psi,psi4,1126.5557735232355,Hippo,serial2p
807,589508447,HATA,Hippocampo-amygdalar transition area,75,0.0518436,1446.6587968428119,f,sal,sal1,1446.6587968428119,Hippo,serial2p
808,589508447,HATA,Hippocampo-amygdalar transition area,27,0.05503032,490.63861522157237,m,ket,ket3,490.63861522157237,Hippo,serial2p
809,589508447,HATA,Hippocampo-amygdalar transition area,299,0.047658096,6273.855338240957,f,ket,ket2,6273.855338240957,Hippo,serial2p
810,589508447,HATA,Hippocampo-amygdalar transition area,44,0.051758784,850.0972511255287,f,ket,ket1,850.0972511255287,Hippo,serial2p
811,589508447,HATA,Hippocampo-amygdalar transition area,139,0.048929472,2840.823624665314,f,psi,psi1,2840.823624665314,Hippo,serial2p
812,589508447,HATA,Hippocampo-amygdalar transition area,171,0.045002592,3799.7811326067617,f,psi,psi2,3799.7811326067617,Hippo,serial2p
813,589508447,HATA,Hippocampo-amygdalar transition area,26,0.048242448,538.9444582082567,m,sal,sal4,538.9444582082567,Hippo,serial2p
814,589508447,HATA,Hippocampo-amygdalar transition area,65,0.036656064,1773.2400292622797,m,sal,sal3,1773.2400292622797,Hippo,serial2p
815,589508447,HATA,Hippocampo-amygdalar transition area,10,0.07078464,141.27358703809188,f,sal,sal2,141.27358703809188,Hippo,serial2p
816,484682508,APr,Area prostriata,186,0.034672896,5364.4206702549445,f,psi,psi1,5364.4206702549445,Hippo,serial2p
817,484682508,APr,Area prostriata,124,0.039157488,3166.699559481446,m,ket,ket3,3166.699559481446,Hippo,serial2p
818,484682508,APr,Area prostriata,141,0.035186688,4007.1972673301902,m,ket,ket4,4007.1972673301902,Hippo,serial2p
819,484682508,APr,Area prostriata,101,0.038791152,2603.686531402831,m,sal,sal3,2603.686531402831,Hippo,serial2p
820,484682508,APr,Area prostriata,96,0.040228704,2386.35577223666,m,sal,sal4,2386.35577223666,Hippo,serial2p
821,484682508,APr,Area prostriata,57,0.038430864,1483.1828917507553,m,psi,psi3,1483.1828917507553,Hippo,serial2p
822,484682508,APr,Area prostriata,151,0.032861232,4595.080306179635,m,psi,psi4,4595.080306179635,Hippo,serial2p
823,484682508,APr,Area prostriata,118,0.035151984,3356.8517782666268,f,sal,sal1,3356.8517782666268,Hippo,serial2p
824,484682508,APr,Area prostriata,91,0.046137888,1972.3486259275674,f,sal,sal2,1972.3486259275674,Hippo,serial2p
825,484682508,APr,Area prostriata,136,0.0352728,3855.662153273911,f,ket,ket2,3855.662153273911,Hippo,serial2p
826,484682508,APr,Area prostriata,251,0.037065024,6771.882840275511,f,ket,ket1,6771.882840275511,Hippo,serial2p
827,484682508,APr,Area prostriata,20,0.031599648,632.9184426358166,f,psi,psi2,632.9184426358166,Hippo,serial2p
828,583,CLA,Claustrum,68,0.075936528,895.484713233136,m,psi,psi3,895.484713233136,Cortex,serial2p
829,583,CLA,Claustrum,171,0.071237952,2400.405896003299,m,ket,ket3,2400.405896003299,Cortex,serial2p
830,583,CLA,Claustrum,36,0.063978192,562.6917372094541,m,sal,sal3,562.6917372094541,Cortex,serial2p
831,583,CLA,Claustrum,154,0.079104096,1946.8018444961435,f,sal,sal2,1946.8018444961435,Cortex,serial2p
832,583,CLA,Claustrum,96,0.064048176,1498.8717243095261,f,psi,psi1,1498.8717243095261,Cortex,serial2p
833,583,CLA,Claustrum,172,0.0812376,2117.2462012664087,m,sal,sal4,2117.2462012664087,Cortex,serial2p
834,583,CLA,Claustrum,105,0.06398568,1640.9921719984845,m,psi,psi4,1640.9921719984845,Cortex,serial2p
835,583,CLA,Claustrum,119,0.057115152,2083.510169070372,f,ket,ket1,2083.510169070372,Cortex,serial2p
836,583,CLA,Claustrum,53,0.067460256,785.6477745948666,f,ket,ket2,785.6477745948666,Cortex,serial2p
837,583,CLA,Claustrum,25,0.059629392,419.256329160626,f,psi,psi2,419.256329160626,Cortex,serial2p
838,583,CLA,Claustrum,206,0.06204888,3319.96322898979,m,ket,ket4,3319.96322898979,Cortex,serial2p
839,583,CLA,Claustrum,90,0.070873632,1269.8657802664889,f,sal,sal1,1269.8657802664889,Cortex,serial2p
840,952,EPd,Endopiriform nucleus dorsal part,202,0.269580816,749.3114791966502,f,sal,sal2,749.3114791966502,Cortex,serial2p
841,952,EPd,Endopiriform nucleus dorsal part,265,0.232576848,1139.4083387010214,m,sal,sal4,1139.4083387010214,Cortex,serial2p
842,952,EPd,Endopiriform nucleus dorsal part,95,0.203502528,466.8246676522859,m,sal,sal3,466.8246676522859,Cortex,serial2p
843,952,EPd,Endopiriform nucleus dorsal part,388,0.216036864,1795.9897807070556,f,ket,ket1,1795.9897807070556,Cortex,serial2p
844,952,EPd,Endopiriform nucleus dorsal part,190,0.211498272,898.3524933953125,f,sal,sal1,898.3524933953125,Cortex,serial2p
845,952,EPd,Endopiriform nucleus dorsal part,329,0.214700976,1532.3637839447922,m,psi,psi4,1532.3637839447922,Cortex,serial2p
846,952,EPd,Endopiriform nucleus dorsal part,174,0.242756496,716.7676369822046,m,psi,psi3,716.7676369822046,Cortex,serial2p
847,952,EPd,Endopiriform nucleus dorsal part,56,0.18851544,297.0578961595931,f,psi,psi2,297.0578961595931,Cortex,serial2p
848,952,EPd,Endopiriform nucleus dorsal part,193,0.214961328,897.8359121413689,f,psi,psi1,897.8359121413689,Cortex,serial2p
849,952,EPd,Endopiriform nucleus dorsal part,361,0.209775168,1720.8900531067623,m,ket,ket4,1720.8900531067623,Cortex,serial2p
850,952,EPd,Endopiriform nucleus dorsal part,154,0.218678832,704.2291134973686,m,ket,ket3,704.2291134973686,Cortex,serial2p
851,952,EPd,Endopiriform nucleus dorsal part,311,0.237182688,1311.225547793775,f,ket,ket2,1311.225547793775,Cortex,serial2p
852,966,EPv,Endopiriform nucleus ventral part,85,0.122695344,692.7728243705809,m,ket,ket3,692.7728243705809,Cortex,serial2p
853,966,EPv,Endopiriform nucleus ventral part,242,0.119723904,2021.3173135416632,m,sal,sal4,2021.3173135416632,Cortex,serial2p
854,966,EPv,Endopiriform nucleus ventral part,43,0.098932464,434.6399378064616,m,sal,sal3,434.6399378064616,Cortex,serial2p
855,966,EPv,Endopiriform nucleus ventral part,72,0.148363056,485.2960160108862,f,sal,sal2,485.2960160108862,Cortex,serial2p
856,966,EPv,Endopiriform nucleus ventral part,224,0.110115936,2034.2196428317152,f,sal,sal1,2034.2196428317152,Cortex,serial2p
857,966,EPv,Endopiriform nucleus ventral part,215,0.12271176,1752.0733139187312,m,psi,psi4,1752.0733139187312,Cortex,serial2p
858,966,EPv,Endopiriform nucleus ventral part,72,0.128122704,561.9612898585094,m,psi,psi3,561.9612898585094,Cortex,serial2p
859,966,EPv,Endopiriform nucleus ventral part,42,0.118128096,355.5462368579952,f,psi,psi2,355.5462368579952,Cortex,serial2p
860,966,EPv,Endopiriform nucleus ventral part,288,0.122204304,2356.709138493191,f,ket,ket1,2356.709138493191,Cortex,serial2p
861,966,EPv,Endopiriform nucleus ventral part,128,0.11720304,1092.1218425733668,f,ket,ket2,1092.1218425733668,Cortex,serial2p
862,966,EPv,Endopiriform nucleus ventral part,202,0.1223532,1650.9580460502873,f,psi,psi1,1650.9580460502873,Cortex,serial2p
863,966,EPv,Endopiriform nucleus ventral part,189,0.113031504,1672.1001960656915,m,ket,ket4,1672.1001960656915,Cortex,serial2p
864,131,LA,Lateral amygdalar nucleus,141,0.079510464,1773.351492452616,m,sal,sal4,1773.351492452616,Cortex,serial2p
865,131,LA,Lateral amygdalar nucleus,70,0.053816256,1300.7222204383745,f,sal,sal1,1300.7222204383745,Cortex,serial2p
866,131,LA,Lateral amygdalar nucleus,365,0.097971408,3725.576751943792,m,psi,psi4,3725.576751943792,Cortex,serial2p
867,131,LA,Lateral amygdalar nucleus,298,0.09154368,3255.276606752099,m,ket,ket4,3255.276606752099,Cortex,serial2p
868,131,LA,Lateral amygdalar nucleus,131,0.086917392,1507.1782181407377,m,ket,ket3,1507.1782181407377,Cortex,serial2p
869,131,LA,Lateral amygdalar nucleus,176,0.125165232,1406.141283707284,f,ket,ket2,1406.141283707284,Cortex,serial2p
870,131,LA,Lateral amygdalar nucleus,227,0.107217216,2117.1972978667904,f,ket,ket1,2117.1972978667904,Cortex,serial2p
871,131,LA,Lateral amygdalar nucleus,76,0.09846432,771.8531951472371,f,psi,psi2,771.8531951472371,Cortex,serial2p
872,131,LA,Lateral amygdalar nucleus,132,0.106488144,1239.5746140528095,m,psi,psi3,1239.5746140528095,Cortex,serial2p
873,131,LA,Lateral amygdalar nucleus,173,0.121986,1418.195530634663,f,sal,sal2,1418.195530634663,Cortex,serial2p
874,131,LA,Lateral amygdalar nucleus,53,0.098962128,535.5584107892264,m,sal,sal3,535.5584107892264,Cortex,serial2p
875,131,LA,Lateral amygdalar nucleus,280,0.093705264,2988.0925366156594,f,psi,psi1,2988.0925366156594,Cortex,serial2p
876,295,BLA,Basolateral amygdalar nucleus,695,0.212649408,3268.290311910955,m,ket,ket4,3268.290311910955,Cortex,serial2p
877,295,BLA,Basolateral amygdalar nucleus,282,0.287263728,981.676322184331,f,sal,sal2,981.676322184331,Cortex,serial2p
878,295,BLA,Basolateral amygdalar nucleus,784,0.231884496,3380.9936133030646,m,psi,psi4,3380.9936133030646,Cortex,serial2p
879,295,BLA,Basolateral amygdalar nucleus,271,0.246043008,1101.4334534554218,m,psi,psi3,1101.4334534554218,Cortex,serial2p
880,295,BLA,Basolateral amygdalar nucleus,113,0.228446064,494.64629865542355,f,psi,psi2,494.64629865542355,Cortex,serial2p
881,295,BLA,Basolateral amygdalar nucleus,911,0.227902896,3997.316471134268,f,psi,psi1,3997.316471134268,Cortex,serial2p
882,295,BLA,Basolateral amygdalar nucleus,303,0.207256032,1461.9598622828019,m,ket,ket3,1461.9598622828019,Cortex,serial2p
883,295,BLA,Basolateral amygdalar nucleus,87,0.190171296,457.4822900717888,m,sal,sal3,457.4822900717888,Cortex,serial2p
884,295,BLA,Basolateral amygdalar nucleus,664,0.211221936,3143.6128868736437,m,sal,sal4,3143.6128868736437,Cortex,serial2p
885,295,BLA,Basolateral amygdalar nucleus,384,0.255975984,1500.1407319524164,f,ket,ket2,1500.1407319524164,Cortex,serial2p
886,295,BLA,Basolateral amygdalar nucleus,883,0.249159456,3543.915266856258,f,ket,ket1,3543.915266856258,Cortex,serial2p
887,295,BLA,Basolateral amygdalar nucleus,571,0.140604192,4061.0453492026754,f,sal,sal1,4061.0453492026754,Cortex,serial2p
888,319,BMA,Basomedial amygdalar nucleus,537,0.166405392,3227.0588924185818,m,ket,ket4,3227.0588924185818,Cortex,serial2p
889,319,BMA,Basomedial amygdalar nucleus,538,0.194942304,2759.7909174193405,f,ket,ket1,2759.7909174193405,Cortex,serial2p
890,319,BMA,Basomedial amygdalar nucleus,323,0.192315168,1679.5347104394802,f,ket,ket2,1679.5347104394802,Cortex,serial2p
891,319,BMA,Basomedial amygdalar nucleus,274,0.167306976,1637.7081610751245,m,ket,ket3,1637.7081610751245,Cortex,serial2p
892,319,BMA,Basomedial amygdalar nucleus,448,0.175875552,2547.2556867938074,f,psi,psi1,2547.2556867938074,Cortex,serial2p
893,319,BMA,Basomedial amygdalar nucleus,448,0.162372816,2759.0825301693358,m,sal,sal4,2759.0825301693358,Cortex,serial2p
894,319,BMA,Basomedial amygdalar nucleus,132,0.187441344,704.2203026457172,f,psi,psi2,704.2203026457172,Cortex,serial2p
895,319,BMA,Basomedial amygdalar nucleus,303,0.193134096,1568.8581471393843,m,psi,psi3,1568.8581471393843,Cortex,serial2p
896,319,BMA,Basomedial amygdalar nucleus,867,0.187783344,4617.022902734121,m,psi,psi4,4617.022902734121,Cortex,serial2p
897,319,BMA,Basomedial amygdalar nucleus,611,0.125357472,4874.061276538825,f,sal,sal1,4874.061276538825,Cortex,serial2p
898,319,BMA,Basomedial amygdalar nucleus,98,0.214398,457.0938161736583,f,sal,sal2,457.0938161736583,Cortex,serial2p
899,319,BMA,Basomedial amygdalar nucleus,107,0.144806832,738.9154124993219,m,sal,sal3,738.9154124993219,Cortex,serial2p
900,780,PA,Posterior amygdalar nucleus,313,0.125150976,2500.979297197011,f,ket,ket1,2500.979297197011,Cortex,serial2p
901,780,PA,Posterior amygdalar nucleus,434,0.084844944,5115.213465165349,f,sal,sal1,5115.213465165349,Cortex,serial2p
902,780,PA,Posterior amygdalar nucleus,282,0.116970192,2410.870625911258,m,ket,ket3,2410.870625911258,Cortex,serial2p
903,780,PA,Posterior amygdalar nucleus,381,0.10500336,3628.455318001252,m,ket,ket4,3628.455318001252,Cortex,serial2p
904,780,PA,Posterior amygdalar nucleus,368,0.114765264,3206.5451441823025,f,psi,psi1,3206.5451441823025,Cortex,serial2p
905,780,PA,Posterior amygdalar nucleus,122,0.109478592,1114.3731187189546,f,psi,psi2,1114.3731187189546,Cortex,serial2p
906,780,PA,Posterior amygdalar nucleus,215,0.125471088,1713.5421667818803,m,psi,psi3,1713.5421667818803,Cortex,serial2p
907,780,PA,Posterior amygdalar nucleus,504,0.120044736,4198.4348234978,m,psi,psi4,4198.4348234978,Cortex,serial2p
908,780,PA,Posterior amygdalar nucleus,318,0.133050672,2390.0668461110813,m,sal,sal4,2390.0668461110813,Cortex,serial2p
909,780,PA,Posterior amygdalar nucleus,30,0.155220048,193.27400285303352,f,sal,sal2,193.27400285303352,Cortex,serial2p
910,780,PA,Posterior amygdalar nucleus,119,0.110604096,1075.9095214701633,m,sal,sal3,1075.9095214701633,Cortex,serial2p
911,780,PA,Posterior amygdalar nucleus,408,0.123418368,3305.8288374061144,f,ket,ket2,3305.8288374061144,Cortex,serial2p
912,672,CP,Caudoputamen,3331,3.084180192,1080.0276873057617,m,psi,psi4,1080.0276873057617,StriatumPallidum,serial2p
913,672,CP,Caudoputamen,1908,3.183530976,599.3345170453903,m,sal,sal3,599.3345170453903,StriatumPallidum,serial2p
914,672,CP,Caudoputamen,3566,3.414443184,1044.386978442105,m,sal,sal4,1044.386978442105,StriatumPallidum,serial2p
915,672,CP,Caudoputamen,1768,3.169986912,557.7310093323186,m,psi,psi3,557.7310093323186,StriatumPallidum,serial2p
916,672,CP,Caudoputamen,1876,2.76667488,678.0702761865535,f,psi,psi2,678.0702761865535,StriatumPallidum,serial2p
917,672,CP,Caudoputamen,2972,3.700144656,803.2118406994518,f,sal,sal2,803.2118406994518,StriatumPallidum,serial2p
918,672,CP,Caudoputamen,3085,3.056184432,1009.4286089865143,m,ket,ket4,1009.4286089865143,StriatumPallidum,serial2p
919,672,CP,Caudoputamen,2730,3.174113808,860.082582142877,f,psi,psi1,860.082582142877,StriatumPallidum,serial2p
920,672,CP,Caudoputamen,2819,3.118021776,904.0988814441173,f,ket,ket2,904.0988814441173,StriatumPallidum,serial2p
921,672,CP,Caudoputamen,3251,3.00037392,1083.5316152861374,f,ket,ket1,1083.5316152861374,StriatumPallidum,serial2p
922,672,CP,Caudoputamen,1685,3.3329988,505.55073707197255,m,ket,ket3,505.55073707197255,StriatumPallidum,serial2p
923,672,CP,Caudoputamen,2949,3.40099128,867.1001355816472,f,sal,sal1,867.1001355816472,StriatumPallidum,serial2p
924,56,ACB,Nucleus accumbens,914,0.470171664,1943.9708301944797,m,psi,psi4,1943.9708301944797,StriatumPallidum,serial2p
925,56,ACB,Nucleus accumbens,316,0.65777544,480.40711279825223,m,psi,psi3,480.40711279825223,StriatumPallidum,serial2p
926,56,ACB,Nucleus accumbens,131,0.227931552,574.7339446887985,f,psi,psi2,574.7339446887985,StriatumPallidum,serial2p
927,56,ACB,Nucleus accumbens,560,0.473759856,1182.0334562073997,f,psi,psi1,1182.0334562073997,StriatumPallidum,serial2p
928,56,ACB,Nucleus accumbens,532,0.581542704,914.8081410716143,f,sal,sal1,914.8081410716143,StriatumPallidum,serial2p
929,56,ACB,Nucleus accumbens,575,0.619915536,927.5457164861245,f,sal,sal2,927.5457164861245,StriatumPallidum,serial2p
930,56,ACB,Nucleus accumbens,214,0.45928512,465.9415049196456,m,sal,sal3,465.9415049196456,StriatumPallidum,serial2p
931,56,ACB,Nucleus accumbens,499,0.474255504,1052.1754535082844,f,ket,ket1,1052.1754535082844,StriatumPallidum,serial2p
932,56,ACB,Nucleus accumbens,430,0.549488016,782.546638833339,f,ket,ket2,782.546638833339,StriatumPallidum,serial2p
933,56,ACB,Nucleus accumbens,377,0.536672592,702.4767160086312,m,ket,ket3,702.4767160086312,StriatumPallidum,serial2p
934,56,ACB,Nucleus accumbens,857,0.526860432,1626.6167431605493,m,ket,ket4,1626.6167431605493,StriatumPallidum,serial2p
935,56,ACB,Nucleus accumbens,857,0.660365568,1297.7660276799895,m,sal,sal4,1297.7660276799895,StriatumPallidum,serial2p
936,998,FS,Fundus of striatum,59,0.055721088,1058.8450821347924,m,psi,psi4,1058.8450821347924,StriatumPallidum,serial2p
937,998,FS,Fundus of striatum,49,0.050263344,974.8655003932886,f,ket,ket1,974.8655003932886,StriatumPallidum,serial2p
938,998,FS,Fundus of striatum,15,0.04428648,338.70382112102834,f,ket,ket2,338.70382112102834,StriatumPallidum,serial2p
939,998,FS,Fundus of striatum,33,0.0657468,501.9255690010769,m,ket,ket3,501.9255690010769,StriatumPallidum,serial2p
940,998,FS,Fundus of striatum,55,0.049960224,1100.8757686915096,m,ket,ket4,1100.8757686915096,StriatumPallidum,serial2p
941,998,FS,Fundus of striatum,44,0.055610208,791.2216404585288,f,psi,psi1,791.2216404585288,StriatumPallidum,serial2p
942,998,FS,Fundus of striatum,173,0.062113824,2785.2092957599907,m,sal,sal4,2785.2092957599907,StriatumPallidum,serial2p
944,998,FS,Fundus of striatum,55,0.076536864,718.6079638695414,f,sal,sal2,718.6079638695414,StriatumPallidum,serial2p
945,998,FS,Fundus of striatum,171,0.069440688,2462.5332053161687,f,sal,sal1,2462.5332053161687,StriatumPallidum,serial2p
946,998,FS,Fundus of striatum,13,0.051700752,251.4470195713981,m,psi,psi3,251.4470195713981,StriatumPallidum,serial2p
947,998,FS,Fundus of striatum,11,0.036716688,299.5912921121862,f,psi,psi2,299.5912921121862,StriatumPallidum,serial2p
948,754,OT,Olfactory tubercle,387,0.579422448,667.9064667511811,f,sal,sal1,667.9064667511811,StriatumPallidum,serial2p
949,754,OT,Olfactory tubercle,197,0.490807296,401.37952635488125,f,ket,ket2,401.37952635488125,StriatumPallidum,serial2p
950,754,OT,Olfactory tubercle,525,0.42211656,1243.7322999126118,m,psi,psi4,1243.7322999126118,StriatumPallidum,serial2p
951,754,OT,Olfactory tubercle,130,0.3975876,326.97196793863793,m,sal,sal3,326.97196793863793,StriatumPallidum,serial2p
952,754,OT,Olfactory tubercle,556,0.601948224,923.6674814078361,m,sal,sal4,923.6674814078361,StriatumPallidum,serial2p
953,754,OT,Olfactory tubercle,123,0.530096832,232.0330788168151,m,psi,psi3,232.0330788168151,StriatumPallidum,serial2p
954,754,OT,Olfactory tubercle,309,0.64273248,480.75989562562637,f,sal,sal2,480.75989562562637,StriatumPallidum,serial2p
955,754,OT,Olfactory tubercle,281,0.421991424,665.8903096570987,f,psi,psi1,665.8903096570987,StriatumPallidum,serial2p
956,754,OT,Olfactory tubercle,229,0.452670912,505.8862717470126,m,ket,ket4,505.8862717470126,StriatumPallidum,serial2p
957,754,OT,Olfactory tubercle,164,0.474726384,345.4621557330591,m,ket,ket3,345.4621557330591,StriatumPallidum,serial2p
958,754,OT,Olfactory tubercle,71,0.1907208,372.2719283895621,f,psi,psi2,372.2719283895621,StriatumPallidum,serial2p
959,754,OT,Olfactory tubercle,381,0.4467384,852.8481097662525,f,ket,ket1,852.8481097662525,StriatumPallidum,serial2p
960,250,LSc,Lateral septal nucleus caudal (caudodorsal) part,291,0.073980144,3933.4878829108525,m,sal,sal4,3933.4878829108525,StriatumPallidum,serial2p
961,250,LSc,Lateral septal nucleus caudal (caudodorsal) part,211,0.073327248,2877.511508409534,m,ket,ket3,2877.511508409534,StriatumPallidum,serial2p
